CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST101395, Vihaan Kumar ,22,M,257730,INR,68,silver,03-Mar-2021,09-05-2021, monthly ,1884.66,9,2,7, Home Decor ,Ahmedabad,IN, gmail.com ,android,Wallet,634,,Yes,0
CUST101396,Ira Kumar,29,Male,376540,INR,64,Basic,2022-01-25,06-13-2024,Daily,3330.1,9,7,2,Kids,Lucknow,IN,company.com,,,2036,2,No,0
CUST101397,Saanvi Mehta,10,,571612,INR,38,Silvr,17/01/2024,2024-08-22,weekly,1647.75,19,5,14,BOOKS,KOLKATA,INDIA, gmail.com ,,UPI,1670,4,,0
CUST101398,Aditya Das,33,MALE,833231,,17,PLATINUM,17-Feb-2023,2024-12-20, monthly ,6986.25,0,0,0, Beauty ,Delhi ,,gmail.com,IOS,Credit Card,1875,11,0,1
CUST101399,Riya Nair,49,F,1717821,INR,62,silver,06-29-2022,19/11/2022,Monthly,15103.24,6,3,3,Gaming,Jaipur,India,gmail.com,Web,Wallet,1478,0,N,0
CUST101400, Neha Mehta ,43,Female,1093443,₹,100,silver,08-26-2023,2024-06-23,Rarely,5733.36,84,11,73,Gaming,Bangalore,IN,company.com,iOS, CREDIT CARD ,1491,4,Y,1
CUST101401,Vivaan Iyer,52,FEMALE,895202,Rs,48,Platinum,24/12/2023,27-Nov-2025,Weekly,1480.34,15,9,6,gaming, jaipur ,INDIA,company.com,Android,Wallet,1513,2,,0
CUST101402,Aditya Gupta,28,Other,1291585,,43,Silvr,2021-06-20,07-04-2021, monthly ,2021.34,11,6,5,KIDS,NEW DELHI,INDIA,hotmail.com, web ,Credit Card,663,5,,
CUST101403,Diya Rao,30,FEMALE,517753,₹,66, GOLD ,2024-09-11,2024-12-25,,728.96,6,2,4,Books,LUCKNOW,INDIA,hotmail.com,Android,Credit Card,1414,5,N,0
CUST101404,Sai Gupta,36,FEMALE,1173772,INR,1,,2024-07-26,14-Jun-2026,Weekly,3932.3,8,4,5,home decor,Pune,India,rediffmail.com, web ,Credit Card,885,4,yes,0
CUST101405,Vihaan Kapoor,32,Female,218662,INR,53,Silvr,2025-04-25,15-Jul-2025,,3080.1,7,1,5, Books , bengaluru ,,yahoo.com,Desktop,Card,248,5,N,0
CUST101406,Aarav Joshi,42,female,599387,Rs,31,Silvr,02-17-2021,11/09/2021, monthly ,3491.15,31,16,14,Kids,Kolkata,IN,company.com,,Card,1521,3,No,0
CUST101407,Vihaan Iyer,24,FEMALE,1054916,₹,47,,2022-10-11,04/08/2023,Rarely,2703.63,9,3,5,Grocery,Hyd,Bharat,GMAIL.COM, web ,Credit Card,1513,5,no,1
CUST101408,Ira Verma,49,,342935,₹,82,basic,18-Jul-2022,20/07/2022, monthly ,818.56,56,2,53, Grocery ,PUNE,IN, gmail.com ,IOS,UPI,839,4,Yes,0
CUST101409,Aditya Mishra,41,,521927,,51,Basic,01/04/2023,10-26-2024,RARELY,1838.79,8,6,1,Grocery, delhi ,IN,outlook.com,Android,Debit Card,987,5,No,0
CUST101410,Reyansh Joshi,45,Male,693195,,8,silver,10/10/2022,08-23-2024,Rarely,1441.18,28,0,29,Eletronics,JAIPUR,,GMAIL.COM,Web,Card,1713,2,No,1
CUST101411,Sara Rao,0,male,659907,INR,87,Platinum,11-08-2022,12-11-2024,RARELY,8403.97,4,1,2,beauty,Jaipur, india ,gmail.com,IOS, CREDIT CARD ,2553,5,,0
CUST101412, Neha Mishra ,49,Female,,USD,9,Platinum,11-04-2021,2022-08-07,weekly,1643.89,-3,0,7,GAMING,AHMEDABAD,,outlook.com,iOS, CREDIT CARD ,819,1,No,0
CUST101413,Riya Nair,39,M,360134,,72,Silvr,03-10-2025,2026-06-15,RARELY,742.27,45,5,40,grocery, hyderabad ,IN,outlook.com,Android,Cash,1443,4,0,0
CUST101414,Amit Mehta,41,F,,USD,31,Silver,19-Apr-2022,07-10-2023,Daily,4367.31,5,0,4,GAMING,Chennai,INDIA, gmail.com ,Mobile,Credit Card,1488,3,No,0
CUST101415,Rahul Sinha,36,female,662532,Rs,37,basic,11-Dec-2024,12-18-2025,Monthly,1094.81,31,8,23, Books , hyderabad ,IN,rediffmail.com,Mobile, CREDIT CARD ,836,1,0,0
CUST101416,Ishaan Joshi,39,Female,267135,INR,87,silver,2021-10-18,01-Apr-2022,weekly,1059.74,27,25,1,Gaming,Pune, india ,,iOS,,648,3,Y,0
CUST101417,Vivaan Singh,30,male,717218,Rs,59,silver,20/10/2022,02-01-2024, monthly ,1993.32,11,3,9,Grocerry, pune ,Bharat, gmail.com , web ,UPI,966,4,1,0
CUST101418,Neha Verma,,M,1067183,INR,36,PLATINUM,03-13-2023,22/02/2024,Weekly,2385.38,43,15,28,Gaming,BENGALURU,Bharat,outlook.com,iOS, CREDIT CARD ,1902,5,N,0
CUST101419,Ishaan Nair,36,M,1225345,₹,60,PLATINUM,04-14-2025,2025-08-23,Daily,973.49,3,0,4,Gaming,Jaipur,,rediffmail.com,Web,Credit Card,2068,3,No,0
CUST101420,Ayaan Nair,47,female,308969,INR,76,PLATINUM,05-05-2024,11-27-2025,,3378.54,2,0,2,sports,Pune,Bharat,gmail.com,Android,Card,978,1,N,0
CUST101421,Ayaan Joshi,,MALE,274817,USD,98,Basic,24-Oct-2024,2025-10-07,Weekly,929.2,14,13,2, Gaming , jaipur ,INDIA,,Desktop,Cash,0,2,no,0
CUST101422,Ishaan Rao,22,male,789465,INR,66,PLATINUM,01/07/2023,2023-12-22,Weekly,2004.14,31,23,8,food court,CHENNAI,Bharat,outlook.com,Web,Wallet,699,2,0,0
CUST101423,Diya Mehta,35,male,252019,USD,74,Silver,22-Jun-2025,2026-05-06,Monthly,5776.51,25,6,19, Kids ,Mumbay, india ,outlook.com,Mobile,Wallet,784,5,0,1
CUST101424,Amit Kumar,57,Male,770717,USD,77,Silver,07-22-2024,2024-11-23,Monthly,1454.3,79,10,70, Fashion ,Mumbai,IN,outlook.com, web ,,775,5,yes,1
CUST100430,Ishaan Verma,11,Male,979018,₹,59,Basic,01-12-2025,29/01/2026,Daily,3142.34,18,10,9, Food Court ,CHENNAI,India,, web ,UPI,1116,2,Y,1
CUST101426,Ananya Verma,37,Other,691461,INR,82,,25/06/2022,07-13-2023, monthly ,1618.81,10,9,1,GROCERY, delhi ,,,IOS,upi,795,5,,0
CUST101427,Amit Verma,37,,1045045,INR,45,basic,30-Oct-2023,01-Sep-2025,RARELY,2035.56,12,10,2,gaming, chenai ,India,rediffmail.com,Desktop,Debit Card,1214,2,No,0
CUST101428,Rahul Kapoor,34,Other,1428020,Rs,34, GOLD ,2023-11-24,03/02/2025,weekly,1554.64,12,9,2, Sports , Calcutta ,India,company.com,Web,Card,976,1,No,0
CUST101429,Priya Khan,,M,861363,INR,73,PLATINUM,04-21-2024,,RARELY,1317.22,13,0,13,books,HYDERABAD, india ,gmail.com,Web,Card,2801,3,No,0
CUST101430,Sara Sharma,42,,336039,USD,55,Gold,02-Jun-2021,07-28-2023,Daily,2091.79,12,7,5, Sports ,Mumbay,IN,gmail.com,,UPI,1359,1,,1
CUST101431,Diya Verma,49,Female,317766,INR,40,Gold,08-23-2025,10-11-2025,Daily,1972.98,1,0,1,fashion,Hyderbad,India,outlook.com,Desktop,,178,1,1,0
CUST101432,Meera Kumar,39,female,434291,₹,38,Basic,16-Apr-2023,05-13-2023,Daily,4071.04,13,11,3,home decor, Calcutta ,INDIA,gmail.com,Mobile,,646,5,1,0
CUST101433,Ira Kumar,,,1420793,,84,Basic,2022-11-07,10/10/2024,RARELY,1207.61,24,1,24,Fashion,JAIPUR,IN,gmail.com,,Wallet,1447,1,,0
CUST101160,Aarav Sinha,41,MALE,327003,Rs,56,PLATINUM,31/05/2022,29-Nov-2023,Daily,1514.84,4,0,4,sports,BENGALURU, india ,GMAIL.COM,Desktop,upi,889,1,yes,0
CUST101435,Aadhya Khan,41,F,785392,Rs,77,Basic,06/10/2023,28-Apr-2024,Weekly,5017.92,14,4,9,Books, mumbai ,,yahoo.com,IOS,Wallet,-50,4,no,0
CUST101436,Sara Mishra,35,FEMALE,189320,INR,39,Platinum,10-28-2024,11-29-2024,Weekly,901.53,11,6,4, Gaming ,AHMEDABAD,India,company.com,Android,Debit Card,1278,3,0,0
CUST101437,Saanvi Chopra,38,MALE,287008,Rs,42,,02/03/2023,17-Aug-2024,Rarely,921.9,2,1,2,Electronics, ahmedabad ,India,hotmail.com,android,UPI,1160,3,Yes,0
CUST101438, Vihaan Sinha ,24,male,630629,INR,81,Basic,04-30-2023,2023-10-19,Monthly,2809.71,7,1,6, Home Decor , bengaluru ,INDIA,yahoo.com,Web,UPI,988,2,1,0
CUST101439,Ayaan Mehta,56,FEMALE,234302,,61,Silvr,2023-11-05,02-Apr-2025,,2139.6,23,15,7,Grocery, Calcutta , india ,gmail.com,Android,,1915,2,1,0
CUST101440,Pooja Mishra,50,Female,831856,₹,41, GOLD ,18-Oct-2022,2023-03-12,Daily,440.05,12,10,2,FOOD COURT,Pune,, gmail.com ,,Credit Card,1762,4,Yes,0
CUST101441,Sara Patel,33,Male,437680,₹,100,Silvr,11/03/2025,2026-02-03,Rarely,2398.2,8,7,0,FASHION,NEW DELHI,Bharat,,Desktop,upi,1067,1,No,0
CUST101442,Ishaan Patel,45,M,939331,₹,62,Platinum,2023-02-28,20/12/2024,Monthly,736.42,11,3,7,GAMING,Kolkata,Bharat,company.com,android,UPI,1316,5,No,1
CUST100257,Priya Kumar,50,female,868617,USD,63,Platinum,01-Oct-2023,12-24-2025,weekly,7699.24,7,3,4, Sports ,MUMBAI,India,GMAIL.COM,IOS,,762,4,0,0
CUST101444,Reyansh Verma,34,Female,1604211,INR,74,Platinum,23/07/2021,2023-10-27,RARELY,1022.97,10,1,9,Fashion,Bangalore,,gmail.com,,Card,658,5,Y,0
CUST101445,Diya Kapoor,38,Male,946220,,83,basic,2024-09-21,2026-02-21,RARELY,2286.94,16,10,7, Gaming ,Delhi,IN,rediffmail.com,,Card,1218,5,,1
CUST101446, Meera Kapoor ,60,Other,584897,INR,26,basic,15-Nov-2024,2025-05-24,Rarely,1201.67,13,12,2, Food Court ,Pune,,yahoo.com, web , CREDIT CARD ,0,2,yes,0
CUST101447,Ishaan Mishra,26,male,468131,Rs,23,silver,31/07/2025,04-Nov-2025,Monthly,978.52,39,37,2,gaming,KOLKATA,India,gmail.com,Mobile,UPI,2536,3,No,1
CUST101448,Vihaan Sinha,31,Other,306923,USD,74, GOLD ,04-07-2025,,weekly,3123.64,8,2,6, Electronics ,HYDERABAD,IN,gmail.com,Android,,855,4,No,0
CUST101449,Priya Sinha,31,M,,Rs,49,PLATINUM,14-Jan-2021,2022-08-17,Daily,1068.13,5,2,3,kids,NEW DELHI,,GMAIL.COM,Android,Debit Card,2814,3,0,1
CUST101450,Sai Joshi,2,FEMALE,429581,INR,60,Silver,28-Jan-2024,,Monthly,1661.1,21,16,5,fashion,Hyderbad,IN,company.com,IOS,Credit Card,1103,4,Y,1
CUST101441,Sara Patel,33,Male,437680,₹,100,Silvr,11/03/2025,2026-02-03,Rarely,2398.2,8,7,0,FASHION,NEW DELHI,Bharat,,Desktop,upi,1067,1,No,0
CUST101452,Ira Mishra,30,Other,695417,USD,63,silver,22/06/2025,11-Sep-2025,weekly,1337.43,1,0,0,Gaming,LUCKNOW,INDIA,outlook.com,,Card,1854,3,no,0
CUST101453,Vivaan Sinha,31,,776629,Rs,29,,07-Jan-2025,10-Mar-2026,Daily,493.82,13,5,7,SPORTS, pune ,INDIA,,iOS,UPI,1884,1,,0
CUST101454,Priya Das,21,Other,1068903,Rs,65,Silver,08-09-2022,01-20-2025, monthly ,1081.95,28,4,25,gaming,KOLKATA,IN,GMAIL.COM,Web,UPI,2030,,,1
CUST101455,Pooja Mishra,33,,932496,INR,39,Silvr,2024-10-16,2026-03-15,Rarely,3381.78,66,63,3,sports,Lucknow,INDIA,outlook.com,Android,Card,1727,3,1,0
CUST101456,Arjun Iyer,16,male,1557620,,75, GOLD ,2021-12-12,29/09/2023,Weekly,1790.45,3,0,3,GAMING,Chennai,India,gmail.com,,Debit Card,,3,1,0
CUST101457,Amit Verma,,M,726926,INR,93,Platinum,2021-04-23,03/02/2022, monthly ,526.14,33,0,33,Eletronics,Pune,INDIA,outlook.com,,upi,789,1,N,0
CUST101458,Ishaan Iyer,33,Female,,,66,Gold,11-14-2024,08/02/2025,weekly,1545.52,22,17,4,Home Decor,BENGALURU,Bharat,,iOS,Card,1279,2,,1
CUST101459,Aadhya Singh,20,,389897,₹,37,Platinum,28-Jul-2025,08-11-2025,Daily,4185.62,23,18,6, Books , bengaluru ,IN,company.com,iOS, CREDIT CARD ,1605,4,N,0
CUST101460,Saanvi Sinha,51,Other,544555,,48,PLATINUM,20/10/2022,13/01/2025,,5503.12,0,0,0,Grocerry,MUMBAI,,outlook.com,,upi,1679,1,1,0
CUST101461,Pooja Rao,30,,666583,,60,basic,30-Mar-2025,2025-04-08,Monthly,1273.31,1,0,1,Beauty, mumbai ,INDIA,hotmail.com,IOS,upi,1787,4,yes,0
CUST101462,Meera Sinha,32,Female,,₹,58,Basic,03-30-2021,17-Jan-2023, monthly ,1825.24,71,12,58,grocery, delhi ,,GMAIL.COM,Web,UPI,1507,3,no,0
CUST101463, Ananya Khan ,32,,345402,,84,silver,07/07/2022,18/11/2022,weekly,6779.01,1,0,1,beauty,Chennai,IN,hotmail.com,,,1506,5,yes,0
CUST101464,Diya Joshi,23,Female,252824,INR,47,basic,04-Aug-2021,28-Oct-2021,Daily,1470.1,2,1,1, Books , bengaluru ,India,GMAIL.COM,Desktop,Card,1518,4,Yes,0
CUST101465,Vivaan Mishra,31,Female,1009704,USD,41,basic,16-Mar-2023,07-19-2023,RARELY,1280.25,8,3,6,GAMING, mumbai ,Bharat,rediffmail.com,Web,Cash,715,4,No,0
CUST101466,Vivaan Nair,44,female,1436416,Rs,47,Gold,22/05/2021,15/10/2022,RARELY,1480.73,13,12,1,books, lucknow ,,,Android, CREDIT CARD ,1545,1,yes,0
CUST101467,Amit Khan,27,MALE,646310,USD,91,basic,22-Feb-2021,18/09/2021,Rarely,519.09,56,47,10,Beauty,KOLKATA,INDIA,company.com,Mobile,Debit Card,1552,5,1,0
CUST101468,Neha Mehta,32,male,523925,INR,53,basic,27/02/2021,06-Aug-2021,weekly,2391.01,9,6,4, Electronics ,Kolkata, india ,,iOS,UPI,2204,3,Y,0
CUST101469,Ishaan Kapoor,44,M,393431,INR,42,PLATINUM,15-Apr-2025,2025-11-14, monthly ,2946.65,12,0,12,GROCERY,Chennai,Bharat,company.com, web ,,581,4,1,0
CUST101470,Aarav Khan,31,Other,500068,USD,75,silver,11-03-2022,20/08/2023,Weekly,3412.68,18,12,6, Kids , hyderabad ,Bharat,GMAIL.COM,Android,Debit Card,1498,5,,0
CUST101471,Rahul Chopra,14,FEMALE,711469,INR,65, GOLD ,11-06-2024,2025-08-08,Monthly,12341.25,15,3,12, Food Court ,Jaipur,India, gmail.com ,iOS,Debit Card,913,5,no,1
CUST101472,Arjun Gupta,43,MALE,1469169,INR,97,PLATINUM,05-27-2022,04-Jul-2023,Weekly,1178.16,4,3,1,HOME DECOR,NEW DELHI, india ,company.com,iOS,Debit Card,0,2,No,0
CUST101473,Rahul Khan,31,F,579735,Rs,65,Basic,09/11/2024,2025-10-10,Weekly,1412.81,17,13,5,Sports,AHMEDABAD,,yahoo.com, web , CREDIT CARD ,2021,,yes,0
CUST101474,Vivaan Joshi,37,M,781072,₹,35,,29/03/2023,18-Aug-2024,Weekly,1073.6,20,4,16,grocery,Kolkata, india ,, web ,Credit Card,92,1,yes,0
CUST101475,Saanvi Rao,30,F,708537,INR,19,PLATINUM,14/07/2023,03-09-2024,Rarely,1784.35,6,1,6,kids,Jaipur,Bharat,,Web,upi,2265,1,Yes,1
CUST101476,Saanvi Mishra,33,Female,926992,Rs,37,Silver,2022-04-24,09-17-2024,weekly,522.32,54,33,21,FOOD COURT, pune ,,, web , CREDIT CARD ,1776,5,Yes,0
CUST101477, Riya Chopra ,39,MALE,2060895,,1,basic,not available,16/04/2026, monthly ,2922.12,0,0,1,Kids,KOLKATA,,GMAIL.COM,IOS,upi,1282,4,No,1
CUST101478,Krishna Patel,,Other,343219,₹,39,basic,04/11/2023,2025-06-12,RARELY,1993.87,0,0,0, Sports ,LUCKNOW,,yahoo.com,Android,upi,941,3,No,0
CUST101479,Aditya Verma,28,MALE,496389,USD,62,,22-Apr-2022,31-Mar-2023,Rarely,1977.68,3,2,2,home decor,Mumbai,Bharat, gmail.com ,iOS, CREDIT CARD ,533,1,,0
CUST101480,Sara Singh,20,Female,1391555,USD,64,,11-Feb-2021,21/11/2021,,733.5,2,0,3,Sports, ahmedabad , india ,yahoo.com,iOS,Wallet,1559,5,No,0
CUST101481,Priya Kapoor,28,female,264489,Rs,57,,2025-05-19,2025-07-14,weekly,1499.32,3,0,4,food court, ahmedabad , india ,gmail.com,,upi,437,,N,0
CUST101482,Riya Nair,18,F,1037618,INR,20,PLATINUM,09-Oct-2022,29-May-2023,Rarely,2646.59,3,1,3,Kids, mumbai , india ,GMAIL.COM,,UPI,134,1,N,1
CUST101483,Ishaan Mishra,43,M,936082,INR,57,Platinum,06-11-2022,,Rarely,1888.77,2,1,0,ELECTRONICS, mumbai ,IN,outlook.com,IOS,Wallet,1034,5,1,0
CUST101484,Aditya Kumar,34,FEMALE,254097,,94,Gold,2021-05-18,09-09-2023,Rarely,5313.27,47,19,29,kids,Mumbay,Bharat,yahoo.com,iOS,Card,533,4,N,0
CUST101485,Riya Patel,15,male,1436287,,40,silver,08-14-2023,2025-01-25,RARELY,560.29,14,11,4,beauty, jaipur ,India,gmail.com,android,Card,1206,2,Yes,0
CUST101486,Neha Gupta,32,MALE,1157071,INR,48,PLATINUM,03-Nov-2023,19-May-2024,Monthly,813.42,28,12,16, Food Court ,Kolkata,India,yahoo.com,android,Wallet,1084,4,no,1
CUST101487,Ishaan Khan,38,M,2341279,INR,33,,12-03-2023,11/06/2025,RARELY,806.35,2,1,1,FOOD COURT, jaipur ,India,company.com,Web,Cash,0,3,,1
CUST101450,Sai Joshi,2,FEMALE,429581,INR,60,Silver,28-Jan-2024,,Monthly,1661.1,21,16,5,fashion,Hyderbad,IN,company.com,IOS,Credit Card,1103,4,Y,1
CUST101489,Meera Sinha,20,male,645956,INR,62,Platinum,10-18-2023,30/06/2025,RARELY,2861.7,8,0,8,gaming,Jaipur, india ,hotmail.com,Desktop,Debit Card,1505,5,yes,1
CUST101490,Sara Iyer,28,M,,USD,78,,29-Apr-2022,2023-09-30,weekly,1844.24,0,0,0,grocery, lucknow ,Bharat,hotmail.com,iOS,,388,4,,0
CUST101491,Rahul Verma,36,,1286544,INR,25,Silvr,2021-01-27,21/03/2022,RARELY,1340.35,80,26,53,Home Decor, pune ,Bharat,,,Wallet,2241,1,No,0
CUST101492,Meera Kapoor,40,Female,973622,,56,Platinum,2023-08-04,05-Aug-2023,Rarely,894.2,13,6,7,Grocerry,Delhi , india , gmail.com ,Mobile,,2129,4,0,0
CUST101493,Rahul Singh,28,,980841,,80,Silvr,24-Oct-2023,2024-06-26,Rarely,1729.7,0,0,0,FASHION,Kolkata,,rediffmail.com, web ,,999999,2,yes,0
CUST101494,Priya Reddy,21,Other,802105,INR,1,Platinum,02-Nov-2022,2023-03-23,Daily,1349.43,13,1,11, Food Court ,AHMEDABAD,INDIA,yahoo.com,Android,Credit Card,2028,4,,
CUST100323,Arjun Nair,21,,873823,USD,70,Gold,18/05/2024,02-01-2025,Weekly,1312.01,39,26,14,Kids, chenai ,India,gmail.com,IOS,,540,2,Y,1
CUST101496,Aadhya Khan,39,M,246772,USD,100,Platinum,14-Jun-2025,08-14-2025,weekly,1293.75,16,0,16,Gaming,LUCKNOW,INDIA,hotmail.com,android,Wallet,278,2,No,1
CUST101497,Vihaan Reddy,47,MALE,700079,,17,Silver,2024-02-06,, monthly ,1897.52,45,16,29,BOOKS, lucknow ,IN,,Web,,2805,4,Yes,1
CUST101498,Sara Gupta,16,male,672906,INR,83,PLATINUM,03/12/2023,10-23-2024,Monthly,2078.7,8,0,9,Books, ahmedabad ,,,iOS,Cash,235,3,yes,0
CUST101499,Aadhya Patel,30,Other,760428,Rs,88,basic,2024-10-20,27/01/2026,RARELY,1641.7,44,39,5,KIDS,NEW DELHI,India,gmail.com,Mobile,Card,1583,4,0,0
CUST101500,Krishna Kumar,39,Male,588698,INR,22,silver,07/03/2024,04-02-2024,,4028.3,9,3,7, Fashion ,PUNE,INDIA,hotmail.com,Mobile,Card,628,5,0,1
CUST101501,Vihaan Khan,30,FEMALE,268006,₹,68,Silver,13/10/2022,28/11/2022,weekly,-250,33,17,17,FOOD COURT,Hyd,Bharat,outlook.com,Android,Credit Card,2080,1,N,1
CUST101502,Aadhya Mehta,14,Other,347478,INR,37,Basic,2024-10-23,08-Feb-2026,RARELY,3082.67,9,4,5,Fashion,Bengaluru,IN,,android,Credit Card,374,4,no,0
CUST101503,Vivaan Kapoor,47,male,,INR,68,silver,2024-08-24,28/11/2025,Daily,5202.53,9,0,10,Electronic, ahmedabad , india , gmail.com ,iOS,UPI,1569,4,1,0
CUST101504,Kiara Gupta,32,MALE,475845,USD,55,Platinum,2022-02-18,2022-08-02,weekly,2219.6,0,0,0, Sports ,Ahmedabad,Bharat,hotmail.com,IOS,,1954,1,Y,0
CUST101505,Reyansh Rao,41,Male,565189,USD,59,Basic,05-Jan-2022,2024-06-10,RARELY,3048.42,6,2,4,Sports,Kolkata,India,outlook.com,IOS,,871,4,No,0
CUST101506,Pooja Sharma,40,M,350035,INR,86,Gold,22-May-2022,08/01/2024,Rarely,3496.02,2,1,0,FOOD COURT,PUNE,IN,,IOS,Wallet,435,4,Y,0
CUST101507,Ishaan Gupta,22,male,513113,Rs,66,Basic,04-Mar-2024,04-21-2026,Rarely,4503.97,7,0,7,electronics,Delhi ,India,gmail.com,IOS,Debit Card,888,1,yes,0
CUST101508,Meera Kumar,34,F,868013,₹,67, GOLD ,31/03/2021,04-24-2022,,1537.83,0,0,0,kids,Chennai,Bharat,GMAIL.COM,,Debit Card,1079,2,,0
CUST101509,Vivaan Khan,46,male,437208,INR,65,,2022-05-04,,Rarely,1930.23,9,6,3,Gaming,Bengaluru,IN, gmail.com ,Web,Wallet,872,1,N,0
CUST101510, Rahul Reddy ,31,male,607503,USD,45,silver,03/12/2023,22/04/2025,Monthly,2667.47,14,4,10,Electronic, bengaluru ,INDIA,outlook.com,android,Card,702,1,0,0
CUST101511,Reyansh Das,28,Other,404985,₹,77,Gold,08/09/2023,07/02/2024,Daily,837.28,6,2,4,Gaming,Delhi,,outlook.com,IOS,Debit Card,883,2,no,0
CUST101512,Pooja Das,25,male,462037,₹,77,silver,2024-06-19,2025-12-31, monthly ,2945.51,4,0,4,SPORTS,Mumbay,INDIA,rediffmail.com,,Cash,1962,3,no,0
CUST101513,Vivaan Verma,26,FEMALE,843439,,51,basic,20/04/2022,2023-12-19,RARELY,1774.15,18,15,3,FASHION,Pune,INDIA,hotmail.com, web , CREDIT CARD ,893,4,no,0
CUST101514,Ira Joshi,0,MALE,545375,,44,Silvr,23/04/2022,18/07/2023,Rarely,2481.19,26,18,8,BEAUTY,Chennai,IN,gmail.com,Desktop,Wallet,1099,4,Yes,0
CUST101515,Amit Joshi,50,,660874,,37,Silvr,2024-03-21,2026-05-30,Daily,3529.93,14,1,13,Electronics,Delhi,INDIA,gmail.com,Desktop,upi,1249,5,Y,0
CUST101516,Aarav Sharma,59,Other,710094,INR,60,Basic,01-Oct-2024,06-16-2025,,738.5,7,6,2,Groceries, delhi ,,hotmail.com,iOS,Cash,0,4,Yes,0
CUST101517,Vihaan Verma,,Male,370477,INR,100,PLATINUM,13-May-2023,2023-09-17,Daily,3082.46,16,1,15, Gaming , ahmedabad , india ,company.com,Android,Wallet,2342,2,No,0
CUST100294,Aarav Sinha,42,female,99999999,,66,Platinum,02-16-2022,05/05/2022,Monthly,2182.89,43,28,15,sports,Bangalore,Bharat,GMAIL.COM,IOS,Wallet,626,4,Y,1
CUST101519,Kiara Kapoor,33,Other,409839,INR,9,Platinum,05/03/2021,14-Jul-2022,Daily,2555.2,1,0,2,KIDS,Pune,,hotmail.com,android,upi,2089,5,N,1
CUST101520,Vihaan Sinha,47,female,440421,INR,64,Platinum,27/06/2025,2025-09-07,Weekly,1172.88,9,0,8,FOOD COURT,Mumbai,INDIA,yahoo.com,Desktop, CREDIT CARD ,1012,4,Y,0
CUST101521,Diya Reddy,61,MALE,1078280,INR,58,basic,02-Jul-2023,25-Oct-2025, monthly ,471.08,14,4,10, Home Decor , jaipur , india ,,Web,upi,541,5,Y,0
CUST101522,Aditya Sinha,37,M,552924,INR,17,basic,12/01/2023,2025-06-14,weekly,2765.07,0,0,1,SPORTS,Ahmedabad,India,outlook.com,Android,Cash,0,3,no,0
CUST101523,Sara Joshi,52,Male,524567,₹,66,PLATINUM,09-25-2022,11-27-2022,Monthly,787.63,18,2,15,Eletronics,Delhi,,rediffmail.com, web ,Credit Card,688,2,,1
CUST101524,Rahul Sinha,28,female,177978,₹,68,Basic,23-Oct-2021,21-Jun-2022, monthly ,2733.53,5,3,1,ELECTRONICS,KOLKATA, india ,hotmail.com,android, CREDIT CARD ,573,3,N,1
CUST101525,Meera Mehta,46,Female,591436,INR,55,silver,2023-05-09,02/09/2025,Weekly,1218.99,17,0,17, Fashion ,Mumbai, india ,gmail.com,Web,,1115,4,N,0
CUST101526,Meera Nair,,MALE,590950,,44,Basic,2022-12-08,2024-09-16,Monthly,2218.05,39,34,4,BOOKS,Mumbai, india ,hotmail.com,android,Debit Card,1701,4,No,0
CUST101527,Aarav Kapoor,32,MALE,661124,INR,76,Platinum,2023-04-20,11-04-2024,Weekly,6780.17,5,4,1,Beauty,Pune,,,Web,Debit Card,1195,5,Yes,0
CUST101528,Myra Khan,38,Female,298039,INR,24,silver,2022-01-09,20-May-2024,,5079.67,30,0,29,beauty,Ahmedabad,INDIA, gmail.com ,iOS, CREDIT CARD ,1265,11,Yes,0
CUST101529,Vivaan Singh,33,Male,573626,USD,49,Platinum,27-Feb-2023,10-19-2024,Weekly,2735.05,36,6,30,Home Decor,Jaipur,INDIA,yahoo.com,Web,UPI,1152,3,,0
CUST101530,Ananya Gupta,26,Other,1488452,Rs,100,Basic,2024-11-27,,Rarely,594.0,18,12,6,ELECTRONICS,Jaipur,India, gmail.com ,IOS,Card,1180,2,N,0
CUST101531,Krishna Nair,18,Other,1308506,USD,22,silver,04-17-2022,12-04-2023,Monthly,2434.88,19,17,2, Kids ,AHMEDABAD, india ,outlook.com,Mobile,Cash,771,5,,0
CUST100037,Vihaan Rao,21,Other,,₹,71,Silver,2025-07-25,,Weekly,626.27,32,23,9,Kids,,IN, gmail.com ,Android,upi,743,4,Y,0
CUST101533,Saanvi Verma,29,Female,374466,Rs,100,Basic,06-04-2024,01-04-2026,Monthly,1641.12,-3,0,2,HOME DECOR,NEW DELHI,Bharat,GMAIL.COM,Desktop,,0,5,Y,0
CUST101534,Sai Reddy,31,FEMALE,560617,INR,31,Basic,22/06/2025,20-Feb-2026,,3055.48,24,2,21, Fashion ,BENGALURU,IN,hotmail.com,Mobile,Debit Card,1039,5,no,1
