Order_ID,Customer_ID,Customer_Name,Age,Gender,Email,Phone,City,State,Product_Category,Order_Date,Delivery_Date,Order_Amount,Payment_Status,Source_System,Last_Updated,Data_Quality_Issue,Issue_Description
ORD00624,CUST0311,Rohan Verma,57,Male,rohan.verma624@example.com,9479036973,Hyderabad,Telangana,Laptop,2026-01-19,2026-01-24,499,Failed,Mobile App,2025-11-15 00:00,Timeliness,Order date is in the future
ORD00625,CUST0116,Arjun Patel,27,Female,arjun.patel625@example.com,9028552747,Ahmedabad,Gujarat,Tablet,2025-03-03,2025-03-04,123456789,Pending,Website,2025-03-04 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00046,CUST0742,Kiran Malhotra,48,Female,kiran.malhotra46@example.com,12345,Chennai,Tamil Nadu,Mobile,2025-08-28,2025-08-30,999,Pending,Mobile App,2025-09-04 00:00,Uniqueness,Duplicate record intentionally added
ORD00627,CUST0484,Riya Chopra,45,Female,riya.chopra627@example.com,9539753645,Delhi,Delhi,Laptop,2026-05-31,2026-06-05,799,Failed,Mobile App,2025-06-05 00:00,Timeliness,Order date is in the future
ORD00628,CUST0341,Sai Chopra,61,Female,sai.chopra628@example.com,999999999999999,Jaipur,Rajasthan,Mouse,2025-07-04,2025-07-11,799,Failed,Website,2025-07-12 00:00,Believability,Phone number is not plausible
ORD00629,CUST0107,Rahul Chopra,54,Male,rahul.chopra629@example.com,9525976743,Delhi,Delhi,Mouse,2025-02-11,2025-02-06,799,Paid,Mobile App,2025-02-22 00:00,Believability,Delivery date is before order date
ORD00630,CUST0001,Sneha Rao,54,Female,sneha.rao630@example.com,9897496373,Kolkata,West Bengal,Mobile,2025-04-26,2025-05-04,-500,Pending,Website,2025-05-09 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00631,CUST0122,Aarav Sharma,19,Female,aarav.sharma631@example.com,9434633245,Mumbai,Maharashtra,Tablet,06/04/25,2025-04-08,799,Failed,Call Center,2025-04-11 00:00,Interpretability,Date format is ambiguous
ORD00089,CUST0657,Nikhil Malhotra,20,Male,abc.com,9549841114,Pune,Maharashtra,Smartwatch,2025-11-05,2025-11-07,4999,Failed,Mobile App,2025-11-10 00:00,Uniqueness,Duplicate record intentionally added
ORD00633,CUST0346,Pooja Patel,52,Male,pooja.patel633@example.com,0000000000,Mumbai,Maharashtra,Tablet,2025-11-20,2025-11-22,9999,Refunded,Website,2025-11-27 00:00,Believability,Phone number is not plausible
ORD00634,CUST0600,Neha Gupta,22,Male,neha.gupta634@example.com,9151480646,Ahmedabad,Gujarat,Monitor,2025-10-17,2025-10-24,9999999,Paid,CRM,2025-10-26 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00635,CUST0598,Aarav Kumar,65,Male,aarav.kumar635@example.com,9824791179,Kolkata,West Bengal,Laptop,2026-12-25,2026-12-30,1499,Failed,CRM,2025-06-12 00:00,Timeliness,Order date is in the future
ORD00636,CUST0571,Kavya Sharma,0,Female,kavya.sharma636@example.com,9700864529,Jaipur,Rajasthan,Mobile,2025-08-03,2025-08-11,499,Failed,Website,2025-08-14 00:00,Accuracy,Age value is outside realistic human range
ORD00637,CUST0673,Riya Reddy,60,Male,riya.reddy637@example.com,9145211700,Ahmedabad,Gujarat,Router,2025-07-11,2025-07-20,,Refunded,CRM,2025-07-20 00:00,Completeness,Missing value in Order_Amount
ORD00638,CUST0680,Kiran Nair,51,Male,kiran.nair638@example.com,9440365811,Pune,Maharashtra,Headphones,2025-06-13,2025-06-17,9999,Pending,Website,2025-06-18 00:00,Clean,No intentional issue
ORD00131,CUST0071,Aditya Nair,41,Male,aditya.nair131@example.com,9887304327,Jaipur,Rajasthan,Laptop,2025-04-02,2025-04-06,14999,Paid,Website,2025-01-28 00:00,Uniqueness,Duplicate record intentionally added
ORD00640,CUST0444,Pooja Nair,50,Female,pooja.nair640@example.com,9545777022,bengaluru,Karnataka,Tablet,2025-11-03,2025-11-12,2499,Refunded,Mobile App,2025-11-12 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00641,CUST0346,Divya Singh,37,Female,divya.singh641@example.com,9043562222,Jaipur,Rajasthan,Printer,2025-07-17,2025-07-27,59999,P,Website,2025-07-30 00:00,Consistency,Payment status uses inconsistent label or case
ORD00642,CUST0271,Rohan Nair,30,Female,rohan.nair642@example.com,9561678616,Pune,Maharashtra,Tablet,2025-06-21,2025-06-30,123456789,Refunded,Mobile App,2025-07-02 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00643,CUST0252,Neha Reddy,,Female,neha.reddy643@example.com,9379432013,Delhi,Delhi,Tablet,2025-11-03,2025-11-09,999,Refunded,Call Center,2025-11-11 00:00,Completeness,Missing value in Age
ORD00644,CUST0273,,49,Female,kiran.malhotra644@example.com,9049543113,Jaipur,Rajasthan,Smartwatch,2025-05-22,2025-05-31,24999,Refunded,CRM,2025-06-01 00:00,Completeness,Missing value in Customer_Name
ORD00645,CUST0115,Kiran Verma,53,Female,kiran.verma645@example.com,9362426525,Bengaluru,Kerala,Mobile,2025-08-05,2025-08-09,499,Paid,Website,2025-08-09 00:00,Accuracy,City and State do not match
ORD00646,CUST0585,Riya Singh,32,Male,riya.singh646@example.com,9792408241,Kolkata,West Bengal,Tablet,2025-10-05,2025-10-15,499,Pending,Website,2025-10-15 00:00,Clean,No intentional issue
ORD00647,CUST0238,Kiran Verma,18,Male,kiran.verma647@example.com,9107473635,Pune,Kerala,Mouse,2025-10-24,2025-11-03,7999,Refunded,Mobile App,2025-11-04 00:00,Accuracy,City and State do not match
ORD00648,CUST0622,Pooja Kumar,51,Female,pooja.kumar648@example.com,9210861423,CHE,Tamil Nadu,Laptop,2025-09-13,2025-09-22,24999,Refunded,Mobile App,2025-09-25 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00649,CUST0586,Rohan Kumar,56,Female,rohan.kumar649@example.com,9334790223,Hyderabad,Telangana,Smartwatch,2026-10-28,2026-11-02,9999,Paid,Mobile App,2025-05-10 00:00,Timeliness,Order date is in the future
ORD00650,CUST0163,Neha Nair,51,Male,neha.nair650@example.com,9060094282,Hyderabad,Telangana,Mouse,2025-07-06,2025-07-07,9999999,Paid,Website,2025-07-12 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00651,CUST0172,Neha Verma,32,Male,neha.verma651@example.com,9281701811,Lucknow,Uttar Pradesh,Laptop,2025-10-21,2025-10-19,2499,Refunded,Call Center,2025-10-27 00:00,Believability,Delivery date is before order date
ORD00652,CUST0517,Sai Iyer,29,Male,sai.iyer652@example.com,9831482637,Hyd,Telangana,Keyboard,2025-03-29,2025-04-03,14999,Paid,Call Center,2025-04-07 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00537,CUST0618,Priya Reddy,36,Male,priya.reddy537@example.com,9421468889,Hyderabad,Telangana,Tablet,2025-10-23,2025-10-31,9999,Pending,Website,2025-10-22 00:00,Uniqueness,Duplicate record intentionally added
ORD00654,CUST0119,Kavya Reddy,50,Female,kavya.reddy654@example.com,9643331046,Bengaluru,Karnataka,Laptop,2025-04-16,2025-04-18,24999,Failed,Website,2025-03-29 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00655,CUST0730,Nikhil Kumar,33,Male,nikhil.kumar655@example.com,9484409892,HYD,Telangana,Tablet,2025-08-13,2025-08-18,9999,Refunded,CRM,2025-08-21 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00656,CUST0361,Kavya Verma,56,Female,kavya.verma656@example.com,9335017505,,Tamil Nadu,Router,2025-10-10,2025-10-18,499,Refunded,Mobile App,2025-10-18 00:00,Completeness,Missing value in City
ORD00657,CUST0600,Priya Das,57,Female,priya.das657@example.com,9144707750,Chennai,Tamil Nadu,Smartwatch,2025-06-17,2025-06-22,4999,Paid,Website,2025-06-26 00:00,Clean,No intentional issue
ORD00658,CUST0404,Sneha Singh,60,Female,sneha.singh658@example.com,9200141784,Pune,Maharashtra,Headphones,2025-03-14,2025-03-18,799,Refunded,Mobile App,2025-03-20 00:00,Clean,No intentional issue
ORD00659,CUST0689,Amit Sharma,22,Male,amit.sharma659@example.com,9404869892,Hyderabad,Telangana,MON,2025-09-05,2025-09-07,1499,Refunded,Mobile App,2025-09-08 00:00,Interpretability,Product category is stored as unexplained code
ORD00660,CUST0337,Neha Reddy,60,Female,neha.reddy660@example.com,9939905828,Lucknow,Uttar Pradesh,Tablet,2025-04-26,2025-04-27,7999,Refunded,Website,2025-04-29 00:00,Clean,No intentional issue
ORD00661,CUST0410,Rohan Malhotra,33,Female,rohan.malhotra661@example.com,9430149038,Bengaluru,Karnataka,Mobile,2026-08-02,2026-08-07,4999,Refunded,Call Center,2025-10-19 00:00,Timeliness,Order date is in the future
ORD00662,CUST0220,Pooja Sharma,39,Female,pooja.sharma662@example.com,9482611330,Mumbai,Maharashtra,Monitor,2025-05-01,2025-05-09,,Refunded,CRM,2025-05-13 00:00,Completeness,Missing value in Order_Amount
ORD00663,CUST0034,Aarav Reddy,52,Female,aarav.reddy663@example.com,9193683508,Ahmedabad,Gujarat,Mobile,,2025-03-20,499,Refunded,Mobile App,2025-03-21 00:00,Completeness,Missing value in Order_Date
ORD00664,CUST0299,Aditya Sharma,57,Male,aditya.sharma664@example.com,9658206266,Delhi,Delhi,Headphones,2025-07-20,2025-07-28,-2500,Failed,CRM,2025-08-01 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00665,CUST0670,,43,Female,nikhil.sharma665@example.com,9748293321,Bengaluru,Karnataka,Printer,2025-08-20,2025-08-26,14999,Failed,Website,2025-08-28 00:00,Completeness,Missing value in Customer_Name
ORD00666,CUST0341,Riya Malhotra,25,Male,riya.malhotra666@example.com,9657416955,Mumbai,Maharashtra,Printer,2025-03-06,2025-03-09,59999,Paid,Website,2025-03-11 00:00,Clean,No intentional issue
ORD00667,CUST0192,Vivaan Singh,28,Female,vivaan.singh667@example.com,9849784877,Delhi,Delhi,Keyboard,2025-02-03,2025-02-04,499,Failed,Mobile App,2025-02-07 00:00,Clean,No intentional issue
ORD00668,CUST0152,Riya Chopra,62,Male,riya.chopra668@example.com,9015422100,Hyderabad,Telangana,Headphones,09/05/25,2025-05-16,799,Refunded,Mobile App,2025-05-18 00:00,Interpretability,Date format is ambiguous
ORD00669,CUST0675,Ananya Singh,18,Male,ananya.singh669@example.com,9872355917,Ahmedabad,Gujarat,Router,2025-04-14,2025-04-18,999,Failed,CRM,2025-02-02 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00594,CUST0701,Aditya Kumar,51,Male,aditya.kumar594@example.com,9235871265,,Uttar Pradesh,Headphones,2025-06-14,2025-06-20,499,Pending,CRM,2025-06-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00053,CUST0126,Aditya Kumar,24,Female,aditya.kumar53@example.com,9489490231,Bengaluru,Karnataka,Router,2025-01-31,2025-02-10,9999999,Failed,Website,2025-02-15 00:00,Uniqueness,Duplicate record intentionally added
ORD00672,CUST0559,Pooja Nair,31,Female,pooja.nair672@example.com,9604324097,Mumbai,Maharashtra,Tablet,19/07/25,2025-07-28,59999,Failed,Website,2025-07-29 00:00,Interpretability,Date format is ambiguous
ORD00673,CUST0709,Kiran Kumar,28,Female,kiran.kumar673@example.com,9509880277,Delhi,Delhi,Headphones,2025-07-05,2025-07-07,2499,Failed,Mobile App,2025-07-11 00:00,Clean,No intentional issue
ORD00674,CUST0685,Arjun Das,46,Female,arjun.das674@example.com,9673018520,Mumbai,Maharashtra,Router,2025-10-01,2025-10-09,14999,Paid,CRM,2025-10-12 00:00,Clean,No intentional issue
ORD00675,CUST0349,Rahul Reddy,39,Male,rahul.reddy675@example.com,9874874164,Jaipur,Rajasthan,Router,2025-04-10,2025-04-18,39999,Failed,CRM,2025-04-18 00:00,Clean,No intentional issue
ORD00676,CUST0043,Rohan Chopra,60,Female,rohan.chopra676@example.com,9015063370,Jaipur,Rajasthan,Printer,2025-07-18,2025-07-24,39999,Failed,Mobile App,2025-07-25 00:00,Clean,No intentional issue
ORD00677,CUST0640,Aditya Reddy,24,Male,aditya.reddy677@example.com,9876254019,Lucknow,Uttar Pradesh,HD,2025-08-31,2025-09-08,14999,Failed,Website,2025-09-08 00:00,Interpretability,Product category is stored as unexplained code
ORD00678,CUST0308,Sai Patel,39,Female,,9402101551,Mumbai,Maharashtra,Router,2025-07-06,2025-07-08,9999,Failed,CRM,2025-07-13 00:00,Completeness,Missing value in Email
ORD00679,CUST0319,Priya Singh,25,Male,priya.singh679@example.com,9855885562,,Uttar Pradesh,Tablet,2025-10-26,2025-10-28,1499,Paid,Mobile App,2025-10-30 00:00,Completeness,Missing value in City
ORD00680,CUST0005,Vivaan Patel,44,Male,vivaan.patel680@example.com,9144352557,Madras,Tamil Nadu,Monitor,2025-01-27,2025-01-30,799,Paid,CRM,2025-02-03 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00681,CUST0006,Riya Jain,24,Male,riya.jain681@example.com,9685784246,Ahmedabad,Kerala,Tablet,2025-03-06,2025-03-09,59999,Pending,Call Center,2025-03-12 00:00,Accuracy,City and State do not match
ORD00682,CUST0128,Nikhil Singh,26,Female,nikhil.singh682@example.com,9726015765,Lucknow,Uttar Pradesh,Mouse,2025-10-24,2025-10-29,2499,Pending,CRM,2025-11-02 00:00,Clean,No intentional issue
ORD00127,CUST0294,Aditya Sharma,55,Male,aditya.sharma127@example.com,9654705623,Hyderabad,Telangana,Monitor,2025-04-21,2025-04-22,499,Refunded,Website,2025-04-26 00:00,Uniqueness,Duplicate record intentionally added
ORD00684,CUST0399,,44,Female,ananya.singh684@example.com,9388649424,Jaipur,Rajasthan,Monitor,2025-08-16,2025-08-20,39999,Pending,Website,2025-08-21 00:00,Completeness,Missing value in Customer_Name
ORD00685,CUST0437,Meera Iyer,36,Male,meera.iyer685@example.com,9747043228,Kolkata,West Bengal,Mobile,2025-05-28,2025-05-31,2499,Failed,Call Center,2025-06-01 00:00,Clean,No intentional issue
ORD00021,CUST0152,Pooja Nair,22,Female,pooja.nair21@example.com,9607714195,Kolkata,West Bengal,Smartwatch,2025-04-10,2025-04-17,-999,Refunded,CRM,2025-04-18 00:00,Uniqueness,Duplicate record intentionally added
ORD00436,CUST0448,Kavya Singh,37,Male,kavya.singh436@example.com,9363075066,Delhi,Delhi,Keyboard,03/08/25,2025-08-11,9999,Pending,Mobile App,2025-08-16 00:00,Uniqueness,Duplicate record intentionally added
ORD00688,CUST0484,Kiran Jain,35,Male,user@,9683837544,Kolkata,West Bengal,Smartwatch,2025-10-17,2025-10-27,4999,Paid,CRM,2025-10-30 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00689,CUST0139,Rohan Kumar,20,Male,rohan.kumar689@example.com,9223005125,Ahmedabad,Gujarat,Mouse,2025-10-01,2025-10-03,799,Refunded,Call Center,2025-10-08 00:00,Clean,No intentional issue
ORD00690,CUST0488,Aditya Singh,33,Male,aditya.singh690@example.com,9656608824,Mumbai,Maharashtra,Monitor,,2025-11-12,59999,Pending,Mobile App,2025-11-12 00:00,Completeness,Missing value in Order_Date
ORD00691,CUST0757,Riya Rao,54,Female,riya.rao691@example.com,9060211771,Hyderabad,Telangana,Mouse,2025-06-28,2025-07-04,1,Pending,Website,2025-07-04 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00692,CUST0643,Vivaan Mehta,46,Male,vivaan.mehta692@example.com,12345,Lucknow,Uttar Pradesh,Headphones,2025-01-17,2025-01-19,59999,Pending,CRM,2025-01-21 00:00,Believability,Phone number is not plausible
ORD00693,CUST0171,Arjun Verma,28,Male,arjun.verma693@example.com,9255699899,Mumbai,Kerala,Headphones,2025-08-01,2025-08-03,7999,Pending,Call Center,2025-08-08 00:00,Accuracy,City and State do not match
ORD00130,CUST0484,Riya Mehta,64,Male,riya.mehta130@example.com,9391908762,Delhi,Delhi,Router,2025-01-02,2025-01-03,499,Pending,Website,2024-11-28 00:00,Uniqueness,Duplicate record intentionally added
ORD00695,CUST0531,Vivaan Rao,65,Male,vivaan.rao695@example.com,9187208505,Jaipur,Rajasthan,Printer,2025-07-22,2025-08-01,59999,Pending,CRM,2025-08-01 00:00,Consistency,Payment status uses inconsistent label or case
ORD00696,CUST0144,Aditya Patel,34,Female,aditya.patel696@example.com,9826560757,Jaipur,Rajasthan,Headphones,2025-04-02,2025-04-03,7999,Refunded,Mobile App,2025-02-17 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00697,CUST0705,Aarav Sharma,18,Male,aarav.sharma697@example.com,9190753776,Hyderabad,Telangana,Laptop,2025-02-12,2025-02-18,999,Paid,Website,2025-02-18 00:00,Clean,No intentional issue
ORD00698,CUST0152,Priya Kumar,61,Male,priya.kumar698@example.com,9654490175,Jaipur,Rajasthan,Monitor,2025-05-30,2025-06-04,999,payment_done,CRM,2025-06-08 00:00,Consistency,Payment status uses inconsistent label or case
ORD00699,CUST0387,Vivaan Iyer,45,Female,vivaan.iyer699@example.com,9333554521,Hyderabad,Telangana,Laptop,2025-11-03,2025-10-31,499,Failed,Mobile App,2025-11-05 00:00,Believability,Delivery date is before order date
ORD00700,CUST0482,Vivaan Singh,280,Male,vivaan.singh700@example.com,9024856706,Lucknow,Uttar Pradesh,Mouse,2025-01-22,2025-01-31,59999,Paid,Website,2025-02-05 00:00,Accuracy,Age value is outside realistic human range
ORD00701,CUST0641,Vivaan Malhotra,25,Female,vivaan.malhotra701@example.com,9796548217,Pune,Maharashtra,Router,2025-03-05,2025-03-14,-999,Paid,Website,2025-03-16 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00702,CUST0586,Kiran Rao,27,Male,kiran.rao702@example.com,9663208717,Bengaluru,Karnataka,Mouse,2025-11-13,2025-11-18,1,Pending,Call Center,2025-11-22 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00703,CUST0192,Aditya Gupta,20,Female,aditya.gupta703@example.com,9426362990,Pune,Maharashtra,Mouse,2026-05-25,2026-05-30,4999,Failed,CRM,2025-03-28 00:00,Timeliness,Order date is in the future
ORD00704,CUST0340,Nikhil Iyer,150,Male,nikhil.iyer704@example.com,9716663269,Delhi,Delhi,Mobile,2025-07-08,2025-07-12,14999,Pending,Mobile App,2025-07-14 00:00,Accuracy,Age value is outside realistic human range
ORD00705,CUST0105,Ananya Rao,51,Female,ananya.rao705@example,9074481092,Lucknow,Uttar Pradesh,Keyboard,2025-03-04,2025-03-11,59999,Pending,CRM,2025-03-12 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00706,CUST0769,Amit Reddy,,Female,amit.reddy706@example.com,9657334545,Delhi,Delhi,Laptop,2025-07-28,2025-07-29,59999,Paid,CRM,2025-07-29 00:00,Completeness,Missing value in Age
ORD00707,CUST0537,Amit Chopra,19,Male,amit.chopra707@example.com,9923472291,Lucknow,Uttar Pradesh,Mobile,2025-06-21,2025-06-28,799,Pending,Call Center,2025-07-02 00:00,Clean,No intentional issue
ORD00708,CUST0619,Divya Mehta,31,Female,divya.mehta708@example.com,9015725234,Chennai,Tamil Nadu,Smartwatch,2025-06-27,2025-06-25,499,Paid,CRM,2025-07-02 00:00,Believability,Delivery date is before order date
ORD00709,CUST0463,Rahul Chopra,64,Male,rahul.chopra709@example.com,9230207715,Delhi,Delhi,Smartwatch,2025-11-05,2025-11-14,999,Paid,CRM,2025-11-15 00:00,Clean,No intentional issue
ORD00710,CUST0711,Aarav Das,39,Male,aarav.das710@example.com,9074899808,Ahmedabad,Gujarat,Mouse,2025-08-08,2025-08-15,59999,Paid,Mobile App,2025-07-27 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00711,CUST0349,Aarav Kumar,27,Female,aarav.kumar711@example.com,9385154845,Mumbai,Maharashtra,Keyboard,19/04/25,2025-04-21,999,Pending,Website,2025-04-23 00:00,Interpretability,Date format is ambiguous
ORD00712,CUST0351,Kiran Patel,65,Male,kiran.patel712@example.com,9246581023,Mumbai,Maharashtra,Tablet,2025-06-05,2025-06-14,,Refunded,CRM,2025-06-15 00:00,Completeness,Missing value in Order_Amount
ORD00587,CUST0322,Neha Chopra,20,Male,neha.chopra587@example.com,999999999999999,Mumbai,Maharashtra,Monitor,2025-10-28,2025-11-07,14999,Pending,Website,2025-11-12 00:00,Uniqueness,Duplicate record intentionally added
ORD00714,CUST0549,Sneha Chopra,60,Female,sneha.chopra714@example.com,9756515278,Jaipur,Rajasthan,Smartwatch,2025-11-04,2025-11-12,799,Failed,Website,2025-11-13 00:00,Clean,No intentional issue
ORD00715,CUST0638,Amit Verma,29,Male,amit.verma715@example.com,9694317904,Pune,Maharashtra,Headphones,2025-08-09,2025-08-16,24999,PAID,Website,2025-08-19 00:00,Consistency,Payment status uses inconsistent label or case
ORD00716,CUST0004,Neha Nair,32,Female,neha.nair716@example.com,9898116635,Lucknow,Uttar Pradesh,Keyboard,2025-05-05,2025-05-14,999,Paid,Website,2025-02-24 00:00,Timeliness,Last updated timestamp is earlier than order date
